104,Better watch out for Auburn..
105,Got out the fall scents for the house and omgggg 🍂🍁 #smellssogood
106,@ihatedonald17 @people RESPECT SAID ARETHA
107,"Witten, Dez, and Dan Bailey all gone in one offseason..."
108,@hunterwalk That ratio seems unsustainable
109,Aye females be weird as fuck 😫 why you hoes so wishy washy?
110,i wanna chew sum pussy rn hit my line if you want ya pussy chewed
111,"Me: *pulling my dog inside by his collar*

Neighbor: what’d you say his name is?

Me: waffles

Neighbor: .... leggo my eggo"
112,One titty out 
113,"If you was at #CollegeMayhem , Then expect X10 that for #Pandamonium18 THIS SUNDAY ‼️‼️ No Cap 😈😈 "
114,@CourteneyT_THD @rdc5085 @aaron_p_shaw @johnTHD @kmcgee32 Thanks @CourteneyT_THD
115,"@AlejandraSurfer Incredible wave and ride. ""Surf it or die trying!"" Blessings..."
116,"Hey @weatherchannel your new app update is brutal. Tough to swallow a less user friendly version.  Sincerely, 2018"
117,6-1. Lost to RB Midrange. Just didn’t get to play Magic this round. 😕 #GPRichmond
118,🔶Points leader @danbromley62 is the man to beat today in the AFT Singles!//Watch all the bar-banging short-track action LIVE TODAY at 5PM ET (2PM PT) on @FansChoiceTV !🔶 
119,The @LarkinPoe ladies just slayed @LiveOnTheGreen 👏🏼👏🏼👏🏼👏🏼 get it girls!
120,One of the best traditions in sports
121,Go IRISH!!💕🏀🍀
122,@michaelshort26 @NYorNothing @TrumpChicago @3PeopleLikeThis @TrumpHotels You have no idea!
123,"broken clouds -&gt; thunderstorm
humidity down 69% -&gt; 65%
wind 10mph -&gt; 7mph"
124,So true so true
125,"@Michael36776349 @DianeNigxray @GRamsey_LatAm @sewpersists BINGO! Distraction is his middle name, but everything hurts his feelings or makes him look bad or just plain shows up another of his million daily LIES! Kinda hard to keep him settled down!"
126,Please tell me “the rest of the story”.
127,I found the albino redwood 
128,Would u believe me if I said I was able to pull Excalibur out? #theswordinthestone#excalibur #disneyworld #disneyland #supersaiyan #trainingtogosupersaiyan #dbz @ Walt Disney's Magic Kingdom 
129,@DiscoDavid9 Congrats my friend! 🍻
130,"@illyanainez Thank you, I really hope to see you soon 😓💗"
131,3 months left let’s gooooooo
132,"@Mally_lee danibilton @ButtBison come bearing gifts! #HaberSpock @ Toronto, Ontario "
133,@TRENDYBENNY @JustDav15 This is true.
134,missed this city❤️ 
135,"Don't know how I feel about both Jordan Dangerfield and Marcus Allen making the roster, but Keion Adams and Brian Allen getting cut. #Steelers looking to have 6 safeties on the roster."
136,I done fell in love wit the juiceeee
137,HAPPY GAMEDAY EVERYONE!! 
138,That shit took a big ass turn.
139,@kristenschaaled @JasonRitter @_AlexHirsch it’s my birthday can get a shoutout from Mabel dipper and Stan and soos
140,PUTIN CONTROLLED NEWSA
141,@KDPomp @josh_dobbs1 Agree!
142,Real. Actual. Adjustments.
143,Ready for a Saturday party. Remember to book your DJ early. Check availability and get a free price quote at  501.470.6386 Thank you so much. @KeysDAN #Arkansas… 
144,Dont play her like that
145,NOW WE ROLLING
146,"@crymeariver6666 I've had the same experience. FB was making me crazy with people THAT I KNEW saying vile &amp; awful things....had to get off....so Twitter became my new ""safe place"" to rant, supported by ""strangers"" who shared my fury. But sometimes I think Twitter just feeds my rage."
147,This is what I am talking about Vols
148,"Don’t gotta go far, the crackheads in Harlem get their days work doing this"
149,"Auburn, please beat Washington!"
150,why would a pac10 team ever think..... lmaooooooooooooooo
151,It used to make me so angry when my dad sarcastically laughed at the stupid crap I said as a kid. ...and now I am my dad. 
152,@ArmorocCA Oh I’m dedicating a rubber made just for snacks lol
153,*Keep your face to the sunshine and you cannot see the shadows. * @ Sunflowers Of Sanborn N.Y 
154,"Labor Day Invitational Tournament Day 1. Good job, Legacy!! "
155,"Me: *pulling my dog inside by his collar*

Neighbor: what’d you say his name is?

Me: waffles

Neighbor: .... leggo my eggo"
156,I have a Tinder date in half an hour and it's at the mall so if you all would excuse me I'm gonna go meditate inside Hot Topic
157,@collins_284 I love coming back home so much. 😃
158,@Foodiechats I do not have a specific team but I love any excuse to have wine and charcuterie parties. #Foodiechats 
159,"Thank You for Running with us!
/// "
160,"Peter Kavinsky, why do you have to be so cute 🤧"
161,@LowKei_ And the vocal GOATS of Joy Ride and The Roof
162,Worth a look...
163,@scottgolf1961 @ChuckCallesto @jdp021189 Trump Derangement Syndrome right to the grave‼️Carry the hate into death‼️😬yikes🔥
164,"Took this on my birthday posted it on his, gotta love me new homies 👀 @ Madison, South Dakota "
165,@MikeClemensNFL I was going to say so many great #Packers writers and no one really said a word about him all of training camp.
166,couldn’t think of a better way to spend my day than with my 2 favorite guys 😍 
167,"It’s game day 🐯🐯 @TXSOTIGERS at
BBVA Compass Stadium @7PM #TXSU BE THERE ‼️ UPC will have the student section LITTT 🔥🔥🔥 #LetsGoTigers #TXSU22 "
168,Dear lord. That was textbook targeting. #BBN
169,My back feels like this emoji: 〰️
170,I can’t even stunt with my new purse today bc it’s too big
171,Jesus every time he come home from Urbana slightly more alcoholic than he left us.. 🙃😂
172,"The most disgusting hateful show I've ever seen. Not only is she pathetically fat, she's pathetic."
173,"""On a team, it's not the strength of individual players, but the strength of the unit and how they function together."" -Bill Belichick #Ohana @malik_tbc @SandlinMax @BRYANT_JACKSON3 @j_daz43 @Matthew_PolaMao @TateKRomney @brandonbuckner_ @NMFIVE8 "
174,Quit running your nose through the Beverly Hills
175,"#magical @rocheharbor ❣️ @ Roche Harbor, Washington "
176,@juliereanne_ best way to get rid of it lol 
177,@notleika I hope this is fake
178,"#local1001 getting out supporting those who support #union #labor #unionstrong #liuna 💪🏿💪🏻💪🏾💪🏽💪🏼 @ Far Southeast Side, Chicago, Illinois "
179,I am out of bed ! And I left my bedroom ! It may be after 2PM but still !
180,Blocking and removing many more people....
181,Surprisingly the Arkansas defense is the unit that’s showing out in Q1 of the new season. Offense has yet to hit #fulltiltboogie
182,Aaaand an example how not take the extra touch Gerso Bado  #SEAvSKC
183,Deservedly so. Looked great in preseason
184,What was supposed to be an innocent video went wrong in the matter of seconds... 
185,"@CBSNews Such a beautiful story,  that is real love and dedication"
186,"🚨🚨🚨
WE JUST GOT ADDDED TO DJ THIS PARTY TONIGHT!!!
Dem Ham Boyz DJ at 11pm doing a Hyphy Vs Jerk set!!
It’s FREE before 11pm w/ RSVP
 LETS GO DUMB
Tonight at @1720warehouse
10pm-2am
21+
Free b4 11/$10 after "
187,"Drinking a ""Call It What You Want""  by @HysteriaBrewery @ Hysteria Brewing Company — "
188,"I remember a similar level of angst when #Vikings traded for Jared Allen. A couple of seasons later, the #Packers won SB XLV.  Stay calm everybody."
189,I was so happy to fix my phone today but they can’t even fix what’s wrong. I gotta get a whole new phone😴
190,I do more with my weekends while hungover than my roommate’s do sober and that really bums me out for them because life is too short to spend your weekends in bed watching tv 24/7
191,@MikelSevere And the 60s and the 70s and the 00s and the 10s.....
192,@NekoCase I love their version of Wild Horses. It brings me to tears every time.
193,Love this man
194,@neely_degiusti next roller coaster adventure?!
195,Running up on us is wrong idea . We go Ape 🦍 
196,"Happy weekend to everyone !
#September1st #Weekend "
197,@Jason_Aldean Goo Dawgs
198,Showing a little fight. I like it.
199,Was wondering when the wildcat was gonna make an appearance
200,@latasian182 @TheAmySchwartz Sorry you can’t see that 🤷‍♂️
201,Stopping the 3rd down try and negating it all with a personal foul. That’s so kentucky football
202,@jmccloud3423 this ya mans ?
203,@LeonardPittsJr1 Love the grammar correction.
204,"W/o supporting documentation I'm very skeptical of that letter, but this type of behavior from Rome is challenging that skepticism and is certainly empowering critics."
205,Do you remember when you joined Twitter? I do! #MyTwitterAnniversary #10YearTwitterAnniversary #Twitter 
206,@TheFakeAlbert @RapSheet Lol makes no sense
207,"The foamposites are 🔥, but fam..."
208,"@AnthonyPioppi That one of the most thoughtful, creative, talented, consummate designers in the game is improving the golfing landscape, be it private or public, every day is surely a good thing."
209,@MrStevenCree @SamHeughan Was proud of myself recently when looking through my images for a pic of Sam's shoulders to compare them to mine for a tweet I was posting that I had none-he was fully clothed in any pic I had of him.😊
210,LMFAO I AM DEAD
211,"Lunch time! (@ Burgerim in Lakewood, CA w/ @pour_george)  "
212,Someone send me Jerry Jones’s address. I’m about to pull up.
213,@mikeyclark87 @AdamSchefter I'm sorry Mikey.
214,A queen
215,"""how about we watch Mad Ducks?"" #ThingsGraysonSays #hemeansAngryBirds #movienight"
216,China’s State Media: Trump Tweets Come From an ‘Alternative Universe’   via @NYTimes 
217,Lemme ride wit you
218,@coachredcard watch this totally hilarious!
219,@SBNationCFB Strong and weak?
220,Let’s go 🍊
221,Stidham looks good
222,U dont when u have a playoff caliber team
223,I’m trynna get inked tonight 💉
224,if this isn’t me after getting a little bit of attention
225,Ofc they did
226,I fucking hate cancer. Always taking away our loved ones man. Can’t even deal with this right now💔
227,"Alexa, skip to the 15th .."
228,@ReginaDiCuori Daily news also has one foot in the grave. Print is dead.
229,"Maaaann this love, for real! I told my girl I’m hungry and she got me pizza from 3 hours away. #RealLove ❤️ @Cassiee_sol "
230,@TempleOwlsDaily @PaulPalmer_6 @Temple_FB @PaulPalmer_6 you want to coach?
231,@Tyler_Horning Thank you my guy ❤️💪🏼
232,"@austinwillliams I mean, seriously. Half the time it’s just a question anyway."
233,I’m dead ass living my best life rn 😎
234,#WarEagle that shizz should have been called on the first runback. Holding SOB’s! Not right! Haha!
235,I play to much
236,"I shouldn't have danced on the raiders grave this morning, that's for sure"
237,Maybe Gruden should just go back to MNF while he was ahead. Too bad he was never ahead
238,@iNeedTheCheese Fake ass fans
239,absolutely making the wednesday night trip to jersey city for this
240,"Beat Name: Macho Man 💪🏾
Need Beats?! Let's work! 🎹 @ Houston, Texas "
241,@BarrettAJones Washington?
242,Internet back but I'm still bout to watch this Washington Auburn game
243,UT Martin’s punter is a 34 year old Australian married man with two children.
244,@LLQoolJB Happy birthday🎉
245,I should’ve got tickets for made in America. I didn’t even look at who was performing until like 2 days ago 😂
246,Juice really be spitting facts up here lmao
247,Celebrating my birthday a month later with a visit to see the @braves @suntrustpark ! #ChopOn 
248,Been threw alot of pain in my life and i pay to lord take it all away
249,It’s never the one you want
250,DO NOT LINE UP IN SHOTGUN FORMATION ON THE 1 YARD LINE!!!!!!!!!!!!!
251,@LogBrady boss moves from lil bro 💰
252,@JStreble82 I believe it’s spelled “being an idiot”
253,People Born in The USA should be safe From poisoned food. All the fast food chains &amp; grocery international poisoning people in ALL COUNTRIES IS WRONG
254,LET’S GO
255,@MattMurph24 What about Judge and DiDi??
256,@sdw1961 @Turnip2020 hmmm - beets me - perhaps we can root it out . . .
257,"So true, but the only way liberals can get a rally is at at a funeral! How embarrassing for John’s @SenJohnMcCain  106 yr old mother who probably gives a flying flip about politics; she just lost her son!"
258,"Mom is not feeling well but she did have her first home iv session. I'm not feeling well either atm, had a nausea bout hit me while I was learning the iv process. I think my augmentin is causing it to happen."
259,@Chris_Nerad Blow me
260,Sometimes i jus feel numb
261,Facts! Lol #franklypizza #franklyfunny @ Frankly Pizza 
262,“Losing my religion” becomes “politics is my new religion” United States of Russia
263,"@gal_nehal @EngrKhayyam US is secretly making the A bomb in New Mexico in the 1940s and someone murders the security guard of a top scientist. Truth plus fiction mixed it, it is good. Lots of romance not just crime"
264,@WrittenComedy @Wait_What_Noway @alokshukla76 @CIA I’m beleive that 1 possibility could very well be a deep state - but I don’t think the pentagon would ever expose them - I think the footage is probably time travellers  - future or past humans- that are watching us and leading us in a certain direction -
265,Make the call @FalconsDQ
266,@AndyEG1982 @The_Dominus_Rex DAMN ANDY! We stan!
267,Text ??? for At Least You Tried
268,Maybe the Vols are wearing them down💪
269,@ThisWhiteBoyy_ you to Kevin love you too
270,"@NEBscottp @NorthEast_BBall You and your program do a great job, Scott. Sure do appreciatcha."
271,You ever listen to a rap verse on a pop song and be like...did anyone tell them what this song was about? This is entirely different subject matter than the rest of the song
272,Didn’t he say “21st night” 🤔🤔
273,@CNNPolitics Fake news
274,"This is what happens when you run to the store for milk and bump into a mountain of golden pineapples on sale!
When a Pineapple 🍍 Upside down and a Rum Cake have a baby!
Pineapple Upside… "
275,"Accident, right lane blocked in #Dallas on Hwy 67 NB at Hampton Rd #DFWTraffic "
276,Washington is lucky they are still in this game
277,3 hrs till kickoff.  #GoBlue #BeatND #Hail 
278,@MissLumaLuma I’ve been waiting 5 minutes to get out of here and it looks like I’ve got another 3 or 4 to go. I’ve never seen it this bad.
279,About @ZephyrTeachout
280,"Hmmm. Probably would. Corruption, corruption and more corruption. When will it end. Vote blue!!"
281,@lizzdragonn Get Your essay Done in 3 Hours with Cleanwriter | Professional Writers   Experienced in Different Fields of Research | Make an Order Today and   Get the Best Price! Kindly DM the prompt by sending us an email at  cleanwriter01@gmail.com
282,"Thing (@ Bittner The Pleasure Of Fine Writing in Carmel-by-the-Sea, CA) "
283,Go Dawgs! Dawg Nation! Follow me for more photos!  #dawgnation #godawgs #uga #sanfordstadium #betweenthehedges #saturdayinathens #blanepic @blanemarable #georgiabulldogs #ugafootball… 
284,JOHNNY BRAVO! Dexters Lab! Rocket power. Recess.. #ChildhoodingWithVRV @gofooji
285,Is it too early to make a change for those who put Washington in the final four
286,"Suns fans, help us wish Brenna a very happy birthday 🎁🎈🎂 "
287,stormy weather dnt last foeva 🐍🥀🌩 
288,@derrickmiracl @TalonMarks This topic
289,"Want to work at Cintas Corporation? We're #hiring in #Yakima, WA! Click for details:  #cintasjobs #CareerArc"
290,@haileeyfallon MY CONTACT PIC!!!! still love u tho
291,"All my love goes out to the friends and family of @12Svnteen ❤️
Stay strong❤️ RIP"
292,"Overall, I’m #eatinghealthier now. However this is still one of my favorite treats. I moved to #LasVegas from #SouthernCalifornia in 1993 and I don’t think they arrived here until around… "
293,"Want to work at LabCorp? We're #hiring in #London, KY! Click for details:  #GeneralScience #Job #Jobs #CareerArc"
294,@GlennGiggity @JoeBuscaglia Did you see what Chicago is giving up? Besides AJ it would have been 2 1st rounders+
295,@ChanceTheTrappa If I’m not mistaken she’d be dating both of us separately
296,(Repost) I think we found the cutest place in Sarasota 💚😍 @ The Overton 
297,@BadNewsVols @PopcornSutton__ It did
298,Fuck yes
299,Hopefully they don't have to result to intentional pass interference as our only hope like 2016
300,"@JudicialWatch And in those documents you will also find how Barry &amp; JJ of DHS Legitimized Human Trafficking, Child Sex Slavery and Women who were also Trafficked as Slaves 4 Sex all in America!"
301,Accident in #CoralSprings on SR-869 Sawgrass Expy and Coral Rdg Dr #SFLtraffic 
302,Congrats @detrezn7
303,@kroth_kari @gabby_roth Soooo adorable before and after.
304,@GretchenBenstem @FoxNews @realDonaldTrump I have a feeling you won’t .. strangely I’m ok with that
305,@MiltonWolfMD And Meghan no senate seat for u
306,@feelingsogxtsby that’s a whole ass mood
307,The North end zone reno looks awesome and soooooo tall #alwaysahawkeye #fightforiowa #oniowa 
308,If you’re not having fun then why do it at all???? @ The Heat Studio 
309,Make Sure Y’all Shop This Weekend with @humblenfaithful And Get Your Get Your Fits For the end of summer! It’s Labor Day Weekend so Get “2 T-Shirts For $30” !! Have a safe and blessed… 
310,What a contrast
311,If nothing else Jordan has a motor on him
312,I haven't eaten meet in 2 weekz and its liiitt
313,This tweet gave me diarrhea
314,Conference has been a blast so far and I have been honored to finally take #TheJCExperienceNow🔥🔥 with my C1ub @Sing4rmDaSOUL ♠️ ‼️💯 I just want to take the time to say thank you Johnnie. You’re truly an amazing mentor and I cannot wait to dance with you in the future 😊 
315,"@SarahPalinUSA @rorlolson Awful, horrible man threatening people like that."
316,@MichaelSalfino Did they make the playoffs?
317,"Does anybody ever notice he’s always golfing out of the rough out of the Sandtrap not one shot of him on the fairway but it’s no surprise,he sucks at everything including being a president👎🏽
#Lock45Up"
318,Definitely Zaddy Teas.
319,Finally showing some life
320,@yannbrandt 1000% correct. By not inviting him they polished Trumps credentials as an outsider (a “maverick” if you will)... made him the center of attention... and gave him an excuse to avoid an event he would have been loathe to attend.
321,"Kamikaze gets better every listen. 

@Eminem is the lyrical 🐐"
322,@thecodenewbie Been great
323,"Anthony Lynn just proved he cannot objectively judge Cardale Jones. Based on every sound bite he has given on Cardale, Lynn is the only reason Jones is still here"
324,"@PaulsEgo @BarackObama Yea maybe, but BO never did anything &amp; liED a lot! President Trump has fantastic speeches &amp; has accompanied almost all his promises &amp;then some!! #Truth"
325,@XVertifan US election?
326,@queenjessbb19 Thanks!! I remember it now but didn’t connect it to them getting close
327,They’re doing it a second time I s2g if they don’t add it to the setlist tonight
328,I can’t believe my brother has a gf but all I have is coffee.
329,@RedPillBlackMan @realDonaldTrump I plan to vote GOP in my Ohio district.
330,"The final report from Troy’s 21-14 win over Xenia, which ended Saturday morning: "
331,To remind ourselves of what horrid leadership we have under the current regime and @GOP it took the passing of @SenJohnMcCain! I didn’t have to agree with him all the time to know he believed in country AND all its people 1st! Shame on you @GOP
332,@buckeyes give up 31 points on defense and they’re still covering the spread.
333,@TorriNichelle Us! But we’ll probably just be running for no reason 😂😂 
334,"Thanks to everyone that wish me happy birthday yesterday, blessed to see another year 🙏🏿"
335,"Oakland also traded for Martavis Bryant this off-season only to release him today. The Raiders can't get to Vegas soon enough, at least Carrot Top is there as a distraction."
336,@Akrietta Thanks. The smooth jazz just hasn’t been cutting it
337,@Joshkozinski Hopefully Ward is ok
338,I can’t be the only one that only notices this shit was gone?🙃 
339,Big credit to @MKovacsPhD for the breakdown. 👍💪
340,having my barber and car wash spot in the same area is so convenient
341,We don’t need Bailey.
342,Happy birthday to Zach Thomas and @JasonTaylor !! Thanks for the memories guys. #September1 #Dolphins4Life 🐬🏈 @MiamiDolphins 
343,"Child Abuse is Not Funny @suzmarques and 
We All Pay the Price @marthamaccallum
My Mother was Labeled a ""Psychopath"" Because 
She Harmed Her Children @GigiGraciette and 
Said that She Had ""NO REMORSE"" @mester_mark They 
 Said that She was ""Sicker than Sick"" ""@SteveEdwardsAM "
344,Was that Ty going off on a cart? 😞
345,"Even after yesterday and today, when the world saw and heard what we already know, that dirty donny is the most reviled, despicable, and disrespected person on the face of the earth, it sadly won’t begin to sink into his tiny, limited brain."
346,Uno Mas Modelo just earned he way into the Breeders Cup sprint :)
347,"🏈 TOUCHDOWN 🏈 Nice route combination on the left side, and Pickett lofts one to Araujo-Lopes, who went from the slot to the back corner for a 3-yard score. 26-7 Pitt, 10:17 2nd qtr. #dkps #pitt"
348,I should probably make more friends because with alex being 186 miles away im bored often
349,this isn’t funny at all...
350,"Been a while.. but we are STREAMIN at 4:00 for the @MBStournaments squad tourney! Come cheer me, @therealmatt2015 @SawatzkeL19 and. @2015_mitch in this points squad tournament. Lets get it boys!!🔥 "
351,#ladies #communication #is #key #men #communication #is #key #kingdoms #not #huts @ Donald Trump House 
352,"It’s been a whirlwind week, but I’m in Dallas and IN the new apartment! 🎉🎉🎉"
353,Great effort #AshEra @RFootball to #BEATTXST &amp; win #THEHUNT today! #ScarletVoice #TrustTheProcess #ScarletForever #RFamily #THEHUNT @rutgersalumni #RUFanAmbassador @oldequeensisle
354,#theveganfoodie 😜😜 I got both tho @ Vegandale 
355,@wesrucker247 Tackled by the ref!
356,"Spot light on a racist bitch ! 
#RacismInAmerica"
357,Didn’t Bailey have some back issue this past season?
358,hElLo HoMiEs &lt;3 
359,"If you can lead a gang, you can run a company. If you can write a rap, you can write a book. If you can film a street fight, you can shoot a movie "
360,Pretty sure the lemonade stand I just drove past in the Hamptons had a “Viacom” sign?
361,3rd Flight Finals Match ... Jeff Mahon vs. Ed Asher
362,@DonovanGreer just facts librudda
363,A new one on me. We didn't bring Xephos this trip so little danger of trespooping. 
364,"Hey, dummy,  did you ever get a pardon from @realDonaldTrump for ""shop lifting""?"
365,I cannot wait..
366,A Seat At The Table... @ Wire Road Studios 
367,I’m that one person that randomly craves milk..
368,Cornbread ice cream with blueberry compote // Williamsburg // 🔥 by the Wizard @jenks609 // new cups 💥👌🏽 @ OddFellows Ice Cream Co. 
369,"#CollegeFootball #Saturday means..
Chili
All day football
Comeradey
The BEST time of the year
#RollTide 
#TennesseeVols
#LSU
SEC the ONLY 🏈 conference
@dancintn @MUthePig "
370,Family time. @ North Bowl Lanes 
371,@AdamSchefter Yuh wicked boss 😭😭
372,"So much fun shooting with the lovely and beautiful @mandelionn today for the thearringtonian 🔥 our album is dropping this fall #itslit 💯 @ Davenport, Iowa "
373,Rl came down here just to not get my haircut 😐
374,Drinking an Incredible Pulp by @BoneyardBeer @ Des Chutes Historical Museum — 
375,The cops are on their way man wtf
376,Overthinking can kill ya
