54,"Ugh these #KillerBlondes are killer boring, and what's with spreading their dna all over the table? Unhygienic -and- gross! #MKR2015 #MKR"
55,Who was responsible for convincing these girls they were so pretty? #MKR
56,I cannot stop looking at Nikki's dreadful black crooked bra #MKR #MKR2015
57,shit she knows how to walk.....you go girl...one foot in front of the other.....#MKR
58,@mykitchenrules I think the pink has gone to the girls head #imbeautiful #MKR
59,"If you talk the talk, you gotta walk the walk!! Do the girls know the recipe for humble pie??? #MKR"
60,There's more moisture in those spatchcocks than the #killerblondes #MKR
61,"#MKR ""everyone under estimated us"" umm bitch you came second last, like literally just survived - you didn't win! My god #GoAlready #YouSuck"
62,R u fucking kidding - catwalk - all that's missing is a pole #mkr
63,"Shut up Katie and Nikki... That is all :)
#MKR #MKR2015 #mykitchenrules"
64,Who is writing the bimbolines? #mkr
65,#katieandnikki stop calling yourselves pretty and hot..you're not and saying it a million times doesn't make you either...STFU #MKR
66,Were butchers but can't tell red poultry is not cooked..  #salmonellaqueens #MKR
67,"@mykitchenrules #MKR The girls are bringing some ""Sassy-ges"" to the table."
68,Nikki...Kermit the frog called and he wants his voice back #MKR #MKR2015 #KillerBlondes @mykitchenrules
69,Ash found her inner bogun #whistle #fingersinthemouth Ewwww #MKR
70,"""Classy and elegant"" is one way of putting it... #mkr"
71,That was annoying “@raachel_19: If she calls her own self pretty one more time.. I'm gonna vom. #MKR”
72,My deconstructed tart joke from the last season of #MKR 
73,These girls are pretty...awful. #gohome #MKR
74,"""It's Katie and Nikki to a T. In that it's trashy and cheap.""

#MKR"
75,I can't even watch my kitchen rules without cringing at these girls #MKR
76,"Just me, or hot blondes on #mkr not at all hot?? Just average!"
77,@mykitchenrules did you find Katie and Nikki in the line for Mt Druitt's next top model? #MKR
78,Kim Kardashian has had marriages that didn't stretch as long as #MKR
79,#mkr Dumb blondes with pretty faces ? Well you got that half right girls :)
80,#mkr nikki has hot teeth
81,Dumb blondes with pretty faces..? #MKR
82,RT @_little_old_me: Who are the pretty girls these 2 blonde scrubbers keep talking about? #MKR
83,#MKR never met a promo girl that we wars a full length dress.
84,So bummed the dull chicks on #MKR are using such a great name for their restaurant. #Sassy #Iamlatetothepartytonight #IQ
85,"RT @Former_legend: That kitchen looks like they've re-enacted '2 Girls, 1 Cup'.

#MKR"
86,"Promo ""models"" are the dangle berry of the modeling world. Shit. #MKR"
87,#killerblondes more like #dumblondes #MKR
88,"Love a subtle menu. Sausage, spatchCOCK, tart. Perfect. #MKR #whereisyourdignity"
89,I want to see the butchered girls go up against the Texan (who has male sass) and his daughter (who is actually good looking) #MKR
90,They're staying...just so that the producers can have a showdown between them and the posh bitches #mkr #bringit
91,"RT @Dazzling19: Just me, or hot blondes on #mkr not at all hot?? Just average!"
92,He saved them cause he wants to bang them #mkr
93,"I don't think I can sit through any more of those blonde slags. This might be me, breaking up with you, #mkr."
94,"RT @furrybugga: #MKR ah girls, you are dumb if you really believe you have pretty faces."
95,RT @SimpsonMatt: Kim Kardashian has had marriages that didn't stretch as long as #MKR
96,"RT @stweet_heart: Did she really just tell them that in order to walk you just 'put one foot in front of the other'?

#mkr "
97,Gay fiancé is not going to cope being away from the fresh meat #MKR
98,These girls should know skinny sausages are no fun at all. #mkr
99,RT @FakeToniaTodman: My deconstructed tart joke from the last season of #MKR 
100,"Nikki &amp; Katie is what happens when parents continually tell their kids, ""You're a winner in my eyes."" &amp; avoid constructive feedback #mkr"
101,Colin was pretty nice to the girls. Do you think he's giving them the dick? #MKR
102,Are you kidding me? These girls on #MKR didn't cook their own tomatoes or peppers?!?
103,If it's rigged like every other year the Nasty girls will get through for ratings #MKR
104,correction #MKR katie and nikki are really the dumb blonde ones
105,#MKR The blonde in red has breeders hips in that dress. Model my arse!
106,These girls are acting like they put up three good dishes! Reality check use didn't! Get off that high horse!! #mkr
107,"""We've proven we're not just dumb blondes and pretty faces."" True, not ""just""... #MKR"
108,There's no real technique to the dishes being served up by these blonde bimbos on #MKR. Chuck together + hope for the best.
109,Unfortunately your sausage was a little bit short... #mkr
110,RT @Jdubzlad: @mykitchenrules did you find Katie and Nikki in the line for Mt Druitt's next top model? #MKR
111,Katie's a fatty!! Model!!!! Hahahaha #MKR #killerblondes
112,It's obvious the blonde bimbos make better TV according to Channel 7. Shit cooks #mkr
113,RT @fee_bee_63: Who was responsible for convincing these girls they were so pretty? #MKR
114,Aww I was looking forward to Ash and Camilla butting heads with the promo girls. The drama would've been great #mkr
115,What a riveting little lesson in walking the catwalk. Thanks ladies #MKR
116,The format to #mkr is stupid. It'll be about 10 weeks until we see the Cowboy and his fit daughter cook again.
117,I've kind of missed Annie's batshit crazy weirdness #mkr
118,Kim Kardashian's husband will grow his dick back by the time this series finishes. #MKR
119,STOP SAYING SASS OR I WILL PUT MY FOOT UP YOUR ASS #MKR
120,Kel the butcher has never heard of these silly sausages on #mkr 
121,"Katie and Nikki, nice from afar but far from nice #MKR"
122,"The missus loves #MKR if I have to watch five more minutes of these stuck up, idiotic, 2 bit hookers I'll neck myself. #goingtobed"
123,#MKR #killerblondes the only way these girls are staying is if they blow every bloke in the room. So they're still in with a shot.
124,"""Seeing as you two think this is a modelling competition and not a cooking competition, I give you two a score of -10 for your looks."" #MKR"
125,Is #mkr sexist then? Four of the six teams in the fourth instant restaurants are an all-female team.
126,#MKR you'd think in her downtime Annie would have paid Napoléon Perdis a visit and learnt not to use the same coloured blush as your hair...
127,Y'all made one point more... Calm your tits #MKR
128,"""We're not just the dumb blondes with the pretty faces"" you're certainly not the second part anyway #mkr"
129,"this is total  BS - I don't know if  I can stand anymore of the Butchers of Bimbo.
weaning off #MKR"
130,#Mkr I'd score the bimbos a 2 for their instant restaurant just because their personalities suck
131,"RT @fleurybanery: @amsatweet I'm evil lol they are not models, they hand out free crap in. Night clubs lol #MKR #slaggyNOTsassy"
132,Oh yeah Colin! Smash those girls! :D #MKR
133,"""We proved that we're not just pretty faces"". Oh Nikki you proved that when you first appeared on TV. #mkr"
134,Sassy? Gurls you ain't sassy. More like bitchy. #MKR
135,"""We want everyone to know we are not just pretty faces"" noone said they were pretty though 😒 #MKR"
136,"Out of the two blondes, which one is Beavis and which is Butthead #MKR"
137,"Sauce, capsicum and stock from a packet / jar..The quality of cooking I expected. Double standards from the 'promo girls' #Mkr #MKR #MKR2015"
138,“@CarlyandTresne: Really!!! Really!!! Another round!! #MKR those butcher promo girls better be nice to Sheri and Emilie.” Yes OR else
139,#MKR anyone can cook from a can girls.
140,"@mykitchenrules Did Stevie Wonder choose these ""models""? #MKR"
141,Question is.... are they pretty?  #mkr
142,"I was so hoping the girls were going to pull something out. And they did, a breast. Slightly unexpected. #MKR"
143,Absolutely #blondemoment #MKR
144,"Colin will save them. They're pretty blondes, as they keep telling us. #mkr"
145,7% of all hearing loss is a result of sitting in a restaurant next to a table full of women who just received dessert. #KillerBlondes #MKR
146,"@amsatweet I'm evil lol they are not models, they hand out free crap in. Night clubs lol #MKR #slaggyNOTsassy"
147,Just want to slap the stupid out of these bimbos!!! #mkr
148,My kitchen rules or my vagina rules? #MKR 
149,yeah colin would be looking for more fat in his sausage.... #MKR
150,why is their whole menu dick related?!?!?! #MKR
151,@Weeezza Gosh I dislike those two girls. They just aren't hot either. #MKR
152,Sorry but #JessieJ on #thevoiceau is being a real cunt. You're not all that.
153,You've just proved that you are two blondes with fucked up faces!! #MKR
154,This is supposed to be a fucking cooking show not a bunch of faggots walking stupidly down a runway #cringeworthy #mkr
155,Deb better be there tonight or #MKR can fuck me hard with a rusty chainsaw and call it mary....
156,well ya standards are pretty low bitch #MKR
157,#MKR2015 #MKR why do they keep saying that they are so pretty
158,"Do you get it, you Blondes ........... #MKR"
159,"""Your sausage was a little bit short"" bet Colin's been told that before #MKR"
160,I've finally figured out what she models.  camel toes. #MKR 
161,Will those killer blondes kill the whole dinner #MKR
162,"#MKR do the blondes keep pronouncing ""porno models"" incorrectly ? Actually that's harsh, sorry to all the ladies in the porn biz !"
163,I apologise on behalf of my generation for Nikki and Katie. We aren't all so vapid. #MKR #NikkiandKatie
164,#MKR how much can this blonde airhead twirl her hair? #idiots #shutup
165,I carnt  see  the  pretty..... I think they quite ugly  ... promo making out they'll go    think it will be tony and lynne   #MKR
166,#killerblondes ?? Have the producers lost the plot or have my eyes failed? In what universe are they even remotely hot in?? #MKR
167,RT @PatriceChienne: Everything is deconstructed. They're no good at erections then? #MKR
168,These chicks promo in porn. 'Fat girls need fucking too'. #MKR
169,Its not the only thing she's done a lot of I'm guessing  #mkr
170,"Put a bra on Nikki, you dumb slut #MKR #MKR2015"
171,"RT @exposerealitytv: The ""promo girls"" should be on cigarette packets smiling then everyone would quit #mkr"
172,Hahahahaha blonde moment! #mkr
173,"RT @danhickey2199: #MKR #killerblondes fat arms, bad teeth and a MASSIVE arse what the hell is that Katie a promo girl/model of?"
174,FFS a can opener is too technical for the skanky hoes #mkr
175,Yeah I can't see her sporting Victoria's Secret wings anytime soon.    #mkr
176,"Katie and Nikki go down. Maybe not well. But down none the less.
#mkr"
177,Lol bitch please... #mkr
178,"This desert is a hot mess...like its makers, minus the hot #mkr"
179,Deconstructed tart by lazy tarts  #MKR
180,Promo girls?! What do they promo??? Gloves and gumboots? #3outof10 #MKR #MKR2015
181,Everything is deconstructed. They're no good at erections then? #MKR
182,"When her hands get sore, she finds another way to get the job done... #MKR"
183,Why does it look like her pants are falling down or are they tights as pants? #mkr
184,@breeannamclovin cock for main and extra tart for pudding... Think they're trying subliminal messaging? #mkr #subtleasasledgehammer
185,"RT @mykitchenrules: Come on #Barbie, let's go party! #KillerBlondes #MKR"
186,RT @LisaStanbridge: Nikki's pouting is annoying me. I'm ready to wipe it off and kick her off the show! #MKR
187,These two blondes are not skinny enough to be models.  #MKR
188,Nikki has massive #armpitvaginas #mkr
189,"""Crumble, curd and cream"" - a description of the girls' dessert but also their reaction to Collin's inevitable scathing review.
#MKR"
190,"""It's a deconstructed tart like us."" #MKR"
191,More egos and arrogance than that pink room can handle in #MKR tonight.
192,these two take dumb blonde to a a new level #MKR #MKR2015
193,Really bitch really? Get on the runway and back in the kitchen #MKR2015 #MKR
194,RT @missgypsyck: Sassy.. More like trashy #MKR2015 #MKR
195,#mkr Perhaps if the girls had spent less time looking in &amp; kissing mirrors and more time in preparation &amp; cooking they'd be better off.
196,RT @prprau: #MKR Tart. Lol.
197,Sassy.. More like trashy #MKR2015 #MKR
198,RT @iamarkus: How is Katie be a model when she could feed the table with her right arm. #MKR #MKR2015
199,#MKR Tart. Lol.
200,So I take it Katie is a plus size model right? #MKR
201,OMG I just knew they were dumb!!! No common sense or brains #MKR
202,@EloisePeace haha and that is all they are good at #mkr
203,"When I think lemon tart, I think tart lemon. Yes Colin, I see what you did there. #MKR"
204,"since when does the hill at the footy count as a catwalk? isnt that what a promo girl is, pimping out jim beam at the footy? #mkr"
205,Over the duck lips #mkr
206,"RT @lukeyook: If they think that dessert is refined and beautiful, now wonder they think they are pretty. #MKR"
207,Jesus how dumb can you get #mkr
208,"RT @PatriceChienne: Deconstructed lemon tart, because we're too bloody lazy and incompetent to do it properly? #MKR"
209,#mkr The only thing these promo girls are going be able to sell after this episode will be black hair dye #painfulmorons not #killerblondes
210,Will this tart be the deconstructing of the #sassy girls? @MKR_Official #MKR @TVWEEKmag
211,"RT @HajiIshak1: RT @deaannnaa_:Katie and Nikki are frkn annoying stfu #MKR you're not even hot lol stop
 RT:@.vid."
212,"I scream ""WHAT A DUMB CUNT"" at the contestants on #MKR way too much for someone who just over-salted a cucumber."
213,"RT @trinnybopper: ""We want to stay in this competition because we haven't finished telling everyone how pretty we are"" #mkr"
214,"RT @finicalgal: Nicki explains the complexities of catwalk modelling: ""You have to place one foot in front of the other"".
#MKR"
215,"These girls say they're butchers, I once worked at a boat hire shop so I must be a ship captain #MKR"
216,Zebra undies #MKR chic in pink dress
217,RT @GohJarrod: Nikki has massive #armpitvaginas #mkr
218,Oh my lord... #blondemomentforthe #KillerBlondes @mykitchenrules #MKR
219,Refined &amp; pretty? Looks like something a blind kindergarten student chucked on a plate. #MKR
220,Hope the blonde cows don't make it through! #MKR
221,"That kitchen looks like they've re-enacted '2 Girls, 1 Cup'.

#MKR"
222,These girls need to go. Their vanity is making me ill. Very unattractive #mkr
223,I don't think any of those 3 dishes had sas they were ugly !! Just like the girls !!!  #MKR
224,"Katie &amp; Nikki's next job will be playing ""people who stuff up simple tasks"" on Infomercials #MKR"
225,#mkr pretty sure that's how all the chicks walk at Mt Druitt Westpoint
226,"#mkr #KillerBlondes @mykitchenrules I don't know what's bigger, her forehead or her ass..?"
227,"Yes, you put in the wrong way. Cue dumb blonde jokes. #MKR"
228,These girls are fucktards!! #MKR
229,#meatgirls bamboozled by a can opener and the sorbet churner #promogirls for Danis direct #MKR
230,"I almost hope someone at the table mocks the #KillerBlondes because their deconstructed lemon tart looks like crap ""just like us"" #MKR"
231,"We're being punked, right? They've actually never been in a kitchen before except to microwave their Veet. #MKR #KillerBlondes"
232,Tarts for tarts ;) #mkr #mykitchenrules
233,"RT @JakeChatty: The definitions of ""models"" and ""butchers"" are really loose nowadays #MKR"
234,I didn't know they were models #MKR
235,And now for the dish that best represents the girls...... A big deconstructed TART  #MKR
236,Hate these blonde bitches already #MKR
237,@Shaunnagh just saw your tweet on #mkr!! These bimbos should go!
238,There just horrible #lemontarts #MKR
239,#MKR2015 #MKR I don't think these girls can cook. Also pls stop the duck face
240,Drasco u are not a chef just a wanka! One day your misses will ask her self what the fuck am i doing with this dick? #mkr
241,"""Do you think the other teams are going to pick on the pretty girls tonight?""  Are there some other girls coming to dinner? #MKR"
242,@IrinaLV143 Everybody get a little greasy on #mkr
243,"Promo girl ""Katie"" calls her stuff ""spajacock"" and ""mascaronie"" ... Never cooked before. Why has @channel7 even picked them? #mkr"
244,"#mkr Katie &amp; Nikki are atrocities, but Kat &amp; Andre would be the ones leaving if they had scored the promoskanks fairly. Kat has no dignity."
245,With a bit of luck Nikki can do some promo work for a dentist and get some free whitening gel. #MKR
246,#mkr the only thing funnier than an upside down ice cream maker insert?  When my brother's ex wife admitted to burning water.
247,Colin says the meat in the thigh was moist &amp; tender ??? Are you talking about the main dish or Nicki's thighs ? #MKR
248,"RT @PeteHattam: According to Holly from Geordie Shore, ""Sassy - halfway between slut and classy"" #MKR #MKR2015"
249,This Colin guy is a tool... how rigged is the scoring?!! 7's for main and dessert?? How ridiculous based on past scores. #MKR
250,"How do you sleep at night, Kat? You. Cunt. #MKR #mkr2015"
251,RT @RobinRiedstra: Don't overthink it girls. Just stick out a can of cool whip and a banana. #mkr
252,Cant believe the blonde bimboz made it through.That sausage looked like feces #MKR
253,"RT @candycandyilove: And for dessert, a dropped pie -like Katie's face #mkr2015 #MKR"
254,"RT @Gyutoki: Oh Katie and Nikki, just because you're both (bottle) blondes that doesn't automatically make you pretty. #MKR #MKR2015"
255,RT @Itsjust55496420: Annie looks like a mouse #mkr
256,"Kat may be a bitch but let's be honest, the blondes weren't too far behind #mkr"
257,I think Drasco just offered Colin an old fashioned wristy  #MKR
258,"I swear to fuckin god kat and Andre are the worst ever contestants, kat is such a little bitch a 1 is so unfair #mkr"
259,Stop smirking you vile bitch #mkr
260,"Tonight's #MKR confirms the casting people trawl the dark depths of the seriously delusional, the supremely misguided &amp; plain rotten cooks."
261,of course they keep the girls hat cause drama could see that coming a mile off #MKR
262,"Catching up on #mkr, disgraceful behaviour from Kat and Andre. Strategic scoring won't save them forever."
263,Dumb blondes with pretty faces? You're definitely right on one of those statements... Guess which one...  #MKR
264,RT @GlobeAlone: I was sure they'd roll Lynn out like Violet Beauregarde #mkr 
265,Seriously Nikki. Keep your arms down to hide the bingo wings and back flab. EEEE #mkr2015 #mkr  #mykitchenrules
266,"Stick it up em Kat, you're the sort of bitch that really makes the show #MKR"
267,"You in the red dress . . . No, just no! ANd you in the pink si not much better. #MKR"
268,Fuck off Kat! Douchebag. #MKR #bitchy
269,Wtf Kat and Andre are cheaters! THAT IS SO UNFAIR. THEY CANNOT GIVE SOMEONE 1. THEY SHOULD BE GONE. #mkr #katandandre #byebye #bitches
270,@lilbeastunleash cos that's all they suck to get their jobs #MKR
271,"#MKR ""If I could score them a zero then I would because I'm a super slut"". #cheats #irritate #ratingsbonanza #uglycow "
272,Oh look get the vacuum there's crumbs on that plate that need sucking up... Hey promo girls that's part of your job description.. #MKR
273,"#MKR #MKRAUS This will be my face when your nasally, bogan head is banished from my TV! #superbogan #cheats #ihateyou "
274,A 3 . . . suck on that whores #MKR
275,Yes Kat and Andre were unsportsmanlike but even if they scored 3 or 4 like everyone else the bimbos still wouldn't have got through #mkr
276,"#mkr why do all these people WANT to cook for a living? Don't they realise it's another chore, just more housework? It's fun once or twice &gt;"
277,These girls really put the ASS in sass #mkr
278,@colinfassnidge you've lost yr credibility- 7 for that junk main? Marking models soft after acting tough so long? Poor show #MKR #sellingout
279,"Oh Katie and Nikki, just because you're both (bottle) blondes that doesn't automatically make you pretty. #MKR #MKR2015"
280,"Already sick of hearing ""pretty"" #MKR #MKR2015"
281,#MKR if those girls use the word Sass one more time.. it does not mean what they think it means. #dictionary #dumbblonde #ergh
282,Look mum.. Left right left right.. I'm a model.. No sweetie you're a promo girl... Here's your bikini go sell some shots! #MKR
283,RT @PoshLopez: I wonder which of the blonde molls screwed Colin to get that score? Probably both. #mkr
284,Katie's eyebrows are still terrible BTW #MKR #MKR2015
285,The major coincidence in the score that Kat &amp; Andre gave is ...that Kat recently scored 1 on her home IQ test. #mkr
286,RT @Itsjust55496420: Go hot girls!!! #mkr
287,"And for dessert, a dropped pie -like Katie's face #mkr2015 #MKR"
288,Girls claiming they're hot generally have an overinflated view of themselves! #mkr
289,"These two need to be in the dictionary under ""Gen Y"" #mkr"
290,"Neither girls can cook to save themselves, Nikki just wants her face on camera, 15 minutes of fame #mkr"
291,So Kat got a new decent hair cut then #MKR
292,I'm annoyed to have missed this live. Need some bitchy. #mkr2015 #mykitchenrules #mkr
293,"@mykitchenrules How about next season you hold off on the scores until all the teams have cooked, so strategy plays no part. Food does. #MKR"
294,@mykitchenrules oh so the two dreadful critical human beings in reality TV can't cook to save a life. Kick these 2 bimbos to the curb #mkr
295,Who told these fucking girls they were hot #mkr #cuntofahead
296,Colin likes moist thighs.. Preferably of the promo type... #MKR
297,@mykitchenrules Steve. Drasko is the male equivalent of those faux models wannabe... #MKR
298,Katie is all sASS   #MKR
299,RT @FakeToniaTodman: Another fucking instant restaurant round? Fuck. #MKR
300,@ange_wilson @henryivpartii I mean otherwise we would be on #mkr or the like fapping on about how sassily fantabulous we are #simplygorge
301,"Better try harder blondes
#MKR"
302,@MarkHosking1 @MickFloyd I was really hoping Crazy Bambi scored the Butcher Sluts a strategic 10 #mkr
303,RT @syazlicious: Best describes Kat and Andre #mkr 
304,Jeans were a bit tight tonight Andre ??? #mkr @mykitchenrules #mkr2015
305,"Go fuck yourself Kat, stupid slut #MKR #nofucksgiven"
306,"Big difference between Sassy and Trashy. Sorry girls, you couldn't even work a can opener. @mykitchenrules #mkr #mykitchenrules"
307,*cough* slut *cough #MKR
308,RT @EmilyyLam: The highest score in history better be not be the blondes or Kat. #MKR #MKR2015
309,#MKR praying these two bloody bimbos will leave the comp in the next round
310,"Damn Kat &amp; Andre sneak through, would much rather Katie &amp; Nikki had gotten through #mkr #damnukat"
311,"According to Holly from Geordie Shore, ""Sassy - halfway between slut and classy"" #MKR #MKR2015"
312,RT @FakeToniaTodman: Drasko takes a peek out of the closet then Bianca pushes him back in. #MKR
313,That Emma chick from #MKR is a total #BumnyBoiler
314,"RT @oohlahlah09: LOVE Debra and Eva, and Sheri and Emilie! Such beautiful souls. #mkr Will Sheri and Eva ever kiss?"
315,Karma will fuck you in the ass and cum all over back Kat #MKR
316,MiddleInformer: RT benpobjie: Credit to Kat: she puts a hell of a lot more effort into badmouthing others than she does her cooking #MKR
317,Yup there still hot blondes #mkr
318,"Omfg ""taste and swallow"". Quote. Of. The. Year. #mkr2015 #mkr #mykitchenrules"
319,"RT @missclarolyn: You didn't give me a deconstructed lemon tart, but have a 7 anyway, for the item that wasn't on the menu #MKR"
320,"Kat you are a fucking cunt rash, a deadset fucking thundercunt rash #MKR"
321,#mkr and for being blonde i give you my 6inches hey colin.     What a bullshit menu and lack of talent .
322,Still moist and juicy... Let's take a selfie.. #MKR
323,These girls are either hand or feet models #MKR
324,"LoL - sausage, cock and end it with a tart! - best suited theme for these two #MKR"
325,#mkr #qldbesties Sheri if you don't swallow that fine but Ill drink lots pineapple juice
326,RT @LockeTigers3007: #mkr I want to slap that smirk off Kat's face. I know I know. Stand in line....
327,This isn't even about the best cooking right now. Ugh.  I can't wait for things to get tougher so we can see Kat and Andre sweat. #mkr
328,Katie &amp; Nikki going home? Now who will they have to constantly tell how pretty they think they are? #MKR
329,Cat you're an ugly and mean bitch! You miss can go fuck yourself! #mkr
330,I'll say it if no one else will......that Kat needs serious medication #MKR #MKR2015
331,RT @aussie_gal27: #katandandre gaaaaah I just want to slap her back to WA #MKR
332,"""We're still two young hot blondes. Who aren't really blonde. And not that hot.""
#MKR"
333,"to be honest I would rather have had those ""models"" stay #mkr"
334,"So those blonde chicks are gone, yayy #mkr"
335,Kat is completely class less. #mkr
336,That judge whatever his name needs to stop the fake tan. He is literally ORANGE #mkr
337,Fuck you and your strategic unfair voting! Don't like either team but at least they weren't c*nts like Kat and Andre. So disappointed. #MKR
338,Karma is a b i t c h #mkr &gt; Kat
339,@DustyPee @MrTimothyKaye I think the hashtag got some traction. #cuntandandre #mkr
340,RT @GidgitVonLaRue: #MKR Kat is better TV. She is a natural villian unlike Ash who is a fake one.
341,Kat and Andre shouldn't be there they suck dick holes. The moles win my vote with the burnt butter icecream #mkr
342,Why are the WA contestants always assholes? 3 yeas running!! #mkr
343,I think it was Nikki and Katie's modesty that made them so appealing #mkr
344,"Get Gordon Ramsay on there he'll sort #cuntandandre out
#mkr"
345,RT @ash_p_ash: Faaark! The blonde promo girl walks with all the grace of a tradie in drag #mkr
346,"#cuntandandre #cuntandandre #cuntandandre, here we go again,  you strategic arseholes! #mkr"
347,"#MKR Girls, thank you for filling the slapper quotient on this years series...we no longer have a need for bitchy blondes! Au Revoir!"
348,Quit bitching - if Kat and Andre had scored a 5 the blonde fuckwits would still have gone. Check out the other teams scoring... #mkr
349,"Two blondes....Twitter will be the judge  of hot!
#mkr"
350,"RT @jgray0711: Get Gordon Ramsay on there he'll sort #cuntandandre out
#mkr"
351,Oh Shit. Now we have to put up with freaking Kat and No Balls Andre for another week. FMD.  #mkr
352,#CuntAndAndre #CuntAndAndre #CuntAndAndre #MKR biggest FLOGS the show has ever had on it. EVER!! #CANTCOOK  #FUCKOFF #KatAndAndre
353,"The other teams KNEW kat would vote strategically, why wouldn't they score higher to get rid of kandre #mkr #cunce #katisadog #katisdirt"
354,I am so glad those annoying bitchy blonde thots got kicked off #MKR
355,Honestly. Some of the rougher female heads on TV are compiled right here #mkr
356,"I hope these blonde girls make it thru, not great cooks but they aren't as judgemental as that WA lady #MKR"
357,"Kat, a massive c*nt. The biggest ever on #mkr #cuntandandre"
358,Someone get Kat a straight Jacket!! The bitch needs some time in a padded room!! #mkr
359,"RT @nastyjvc: #mkr if we have to see Kat on the TV past tonight, I'm out"
360,RT @k_yah: Don't you dare put in the water works Kat!! You're evil!! #cuntandandre #MKR
361,RT @musicshooter: Oh Shit. Now we have to put up with freaking Kat and No Balls Andre for another week. FMD.  #mkr
362,Annie is really excited about eating the carrots cause they match her hair purfectly #ginga #mkr
363,No one even likes you Kat &amp; Andre. You won't last long...#mkr
